misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3140,2638440,791,15.184199410000002,1.555732500553131,0.0010365612804889679,5.00094498693943
3160,2655240,791,17.426058539999996,1.5353102564811707,-0.0005458869040012359,2.859606821089983
3180,2672040,791,16.754924220000003,1.4696988821029664,-0.004115331918001175,0.0470391646027565
3200,2688840,791,18.87416413,1.4984668850898744,-0.003991598263382912,1.4464978113770486
3220,2705640,790,17.940041360000002,1.5369012117385865,-0.004071064200252295,3.0684185147285463
3240,2722440,790,18.43464096,1.5303522586822509,-0.005074614658951759,1.3861871898174285
3260,2739240,790,19.477196390000003,1.608590018749237,-0.0007288122549653053,1.8818726599216462
3280,2756040,790,17.28631164,1.664161777496338,-0.0020172413904219868,0.7045250907540321
3300,2772840,790,16.941283359999996,1.6090096473693847,-9.677093476057053e-05,2.9563722550868987
3320,2789640,790,22.317421270000004,1.7005196690559388,-0.002273939270526171,1.4109218448400498
3340,2806440,790,18.71469365,1.6398220300674438,-0.0011077336966991425,3.190108871459961
3360,2823240,789,18.043244839999996,1.6339591860771179,-0.00033687911927700044,1.4261069983243941
3380,2840040,789,21.42868767,1.6817203640937806,-0.0018721021711826324,2.58440493196249
3400,2856840,789,20.551555429999997,1.5921650409698487,0.00037332144565880296,0.7653166949748993
3420,2873640,789,18.513065770000004,1.6318774580955506,-0.0037612819112837316,1.0661666840314865
3440,2890440,789,15.333926819999999,1.624713933467865,0.0016265349462628365,2.3461283572018146
3460,2907240,789,19.19385257,1.6238999843597413,0.0005572691559791565,2.815211895108223
3480,2924040,789,17.879445510000004,1.593572771549225,0.0029218897223472597,2.9775731921195985
3500,2940840,789,18.49443924,1.5653640031814575,-0.0032521662302315234,0.9649902880191803
3520,2957640,789,16.06426188,1.5776737689971925,0.00017834343016147612,2.111992733180523
3540,2974440,789,12.872894609999998,1.5772193908691405,-0.0039963841438293455,0.5591586738824844
3560,2991240,789,6.90180174,1.599742352962494,0.0004810520214959979,0.6647881239652633
3580,3008040,789,0.9009872099999998,1.5500763416290284,-0.0011120481416583062,4.176218712329865
3600,3024840,789,6.7216629999999995,1.5823800683021545,-0.0026324525475502013,1.5091903895139693
3620,3041640,789,15.37086408,1.6377166748046874,-0.000526890903711319,7.033981966972351
3640,3058440,789,18.69168612,1.5565744042396545,-0.0011148467659950257,1.7073966972529888
3660,3075240,789,18.98915604,1.5628102779388429,-0.0032050952315330504,0.8680543154478073
