misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3720,3125640,995,-25.191017000000006,1.86225825548172,-0.0015478603541851043,0.900118225812912
3740,3142440,995,-23.756476270000004,1.8187692284584045,0.00017013326287269593,1.2909271657466888
3760,3159240,995,-24.227030759999995,1.9714967250823974,-0.0023319609463214874,1.2888672530651093
3780,3176040,995,-23.6971698,1.9890004396438599,-0.0009364351630210876,1.2113609969615937
3800,3192840,995,-24.31741583,1.972863209247589,-0.0028702542185783386,1.5845414504408837
3820,3209640,995,-24.141173980000005,1.965056562423706,-0.003753029555082321,1.942807573080063
3840,3226440,995,-27.555507459999998,1.996585190296173,-0.0005026213824748993,1.3739052176475526
3860,3243240,995,-25.125150769999994,2.035246157646179,-0.0010325998839107342,1.5334552586078645
3880,3260040,995,-26.12434787,1.9951380610466003,-0.0013102829456329347,2.123677119612694
3900,3276840,995,-24.254595870000003,2.0070316195487976,-0.0015517097865085816,1.8400613069534302
3920,3293640,995,-25.550983040000006,2.004072439670563,-0.0037360213696956634,0.5991055786609649
3940,3310440,995,-24.767486729999995,1.9877172470092774,-0.0006614960730075836,1.417623019218445
3960,3327240,995,-24.569897069999996,1.942534613609314,-0.002661325316876173,2.0945996046066284
3980,3344040,995,-24.82772448000001,2.056019997596741,-0.0005953174084424972,1.2714147984981536
4000,3360840,995,-27.0976219,1.9817335486412049,-0.0030575279612094163,1.4328787088394166
4020,3377640,995,-26.663792470000004,1.957608413696289,-0.0008603639900684357,2.6245551347732543
4040,3394440,995,-22.951555159999998,2.0019659996032715,-0.00323634147644043,1.1417236834764481
4060,3411240,995,-24.006614239999998,2.0165501475334167,-0.0001986248418688774,2.3792840242385864
4080,3428040,996,-25.896605500000007,2.0246763825416565,-0.001285514235496521,0.8824771627783775
4100,3444840,996,-24.69675841,1.9785326600074769,-0.0015447527170181275,2.2781710892915727
4120,3461640,996,-25.73967119,1.9668013334274292,3.654658794403076e-05,1.5866919040679932
4140,3478440,996,-27.754446629999997,2.059004282951355,-0.001625476684421301,1.1282196789979935
4160,3495240,996,-26.138690269999998,1.9173382759094237,-0.0008987458189949393,2.3937442541122436
4180,3512040,996,-24.933189739999992,1.8414612889289856,-0.0009775668382644652,1.1402337372303009
4200,3528840,996,-23.696414510000004,1.9564569592475891,-0.0007159202272305265,1.7774827659130097
4220,3545640,996,-24.433119759999997,1.9343459367752076,0.0008657600730657578,4.77405965924263
4240,3562440,996,-24.368615470000005,1.9559487581253052,-0.004021618328988552,1.4199541926383972
4260,3579240,996,-24.257770270000005,2.015092444419861,-0.0011069051921367644,0.8964394360780716
4280,3596040,996,-24.864753399999998,1.9667260646820068,-0.00219811424612999,1.9412253260612489
4300,3612840,996,-25.230588620000002,1.9578132152557373,-0.001026926189661026,0.9430991888046265
4320,3629640,996,-25.77689698,1.9302427172660828,-0.0012196268886327743,1.5594506204128264
4340,3646440,996,-24.579994180000003,1.9977521300315857,-0.002743905410170555,2.7028033256530763
4360,3663240,996,-28.132207270000002,1.8770115494728088,-0.004243738297373056,1.939828133583069
4380,3680040,996,-29.164336150000004,1.8791383028030395,-0.0009727205382660031,0.8346243381500245
4400,3696840,996,-26.90731422,1.899187970161438,-0.00048602221067994833,1.7044192850589752
4420,3713640,996,-27.094642799999995,1.9530301094055176,-0.0037568453699350357,0.9642329066991806
4440,3730440,996,-25.650068629999996,1.90202157497406,-0.0026977207511663438,0.6572633624076843
4460,3747240,996,-24.43499327,1.9008140683174133,-0.003115633502602577,1.2621937185525893
4480,3764040,996,-25.886077990000004,1.9046074867248535,-0.000556676834821701,5.071909201145172
4500,3780840,996,-24.39072784,1.7597625255584717,-0.0019634188152849673,2.1721280723810197
4520,3797640,996,-22.5397316,1.8054721355438232,-0.0018476735800504684,0.758050873875618
4540,3814440,996,-23.185960840000003,1.91013001203537,-0.0022289156913757324,2.741168510913849
4560,3831240,996,-25.072583410000004,1.8508099913597107,-0.002935362607240677,2.8035547196865083
4580,3848040,997,-23.394520400000005,1.908820116519928,-0.0005241181701421737,2.3519340991973876
4600,3864840,997,-23.143112349999996,1.9238430857658386,-0.002501070499420166,0.973446038365364
4620,3881640,997,-23.701716740000002,1.9094815611839295,-0.0030913423746824265,0.4522544503211975
4640,3898440,997,-23.29651014,1.8267948746681213,0.0004781614989042282,2.5697229206562042
4660,3915240,997,-25.00565961,1.8167113065719604,-0.0019150808453559875,0.6449385404586792
4680,3932040,997,-25.93738813,1.857191526889801,-0.0017048962414264678,1.052478414773941
4700,3948840,997,-24.259382799999997,1.7907058954238892,-0.0019934795796871184,0.8641585052013397
4720,3965640,997,-23.72163401,1.8228028416633606,-0.00040765032172203065,1.6659139484167098
4740,3982440,997,-24.867434519999996,1.872394037246704,-0.0005530301481485367,1.8837158322334289
4760,3999240,997,-24.095222150000005,1.9042053461074828,-0.0009795494377613067,0.6645154744386673
4780,4016040,997,-22.999585340000003,1.9525375843048096,-0.0006297916173934936,3.0931421741843224
4800,4032840,997,-24.088713960000003,1.91288902759552,-0.0053618080914020535,1.6779691725969315
4820,4049640,997,-26.150796489999998,1.999186635017395,-0.0025885652750730513,0.9333066880702973
4840,4066440,997,-26.058555269999996,1.9300891399383544,-0.00030719395726919174,0.8798109591007233
4860,4083240,997,-26.1012318,1.9904274582862853,-0.0012897637905552983,0.5056114584207535
4880,4100040,997,-27.51721158,2.037515735626221,-0.001931273378431797,0.7481269389390945
4900,4116840,997,-28.832588379999997,1.9344319939613341,-0.0028492309153079986,2.7812205076217653
4920,4133640,997,-29.448069199999996,1.9063146233558654,-0.0011054066009819508,0.9675371825695038
4940,4150440,997,-27.16609657,1.9800666451454163,-0.0005058344453573227,3.472980472445488
4960,4167240,997,-24.92138993,1.9504090189933776,2.4301186203956605e-05,1.9257372081279756
4980,4184040,997,-26.470759469999997,1.9686715006828308,0.0004297897219657898,3.0797650128602982
5000,4200840,997,-27.241375779999995,1.994009292125702,-0.007321989914635197,0.7291420176625252
5020,4217640,997,-27.14069955,1.9507333278656005,-0.0014935377519577741,0.49134618490934373
5040,4234440,997,-24.6756284,1.924336802959442,-0.0016729600727558136,3.675190234184265
5060,4251240,997,-24.338066740000002,1.8269946336746217,-0.0034238250926136972,1.1171269178390504
5080,4268040,997,-24.823945549999998,1.843620204925537,-0.003667942387983203,3.828498029708862
5100,4284840,997,-28.5136107,1.8428052544593811,-0.0018095703795552253,1.8903838634490966
5120,4301640,997,-29.041306699999996,1.8726407289505005,-0.0009666694328188896,0.6401655286550522
5140,4318440,997,-27.263758210000002,1.9123995304107666,-0.0024032095447182656,0.7339831471443177
5160,4335240,997,-27.58946575,1.8111735701560974,-0.0029339749366045,0.4794050559401512
5180,4352040,997,-28.709538719999998,1.8574759125709535,-0.002146886195987463,0.6236765146255493
5200,4368840,997,-27.80446674,1.8947750687599183,-0.002463555010035634,1.8124935925006866
